mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	-5	4/4	1	0					firstMeasure	2
2	2	4	4.0	-5	4/4	1	0						3
3	3	8	4.0	-5	4/4	1	0						4
4	4	12	4.0	-5	4/4	1	0						5
5	5	16	4.0	-5	4/4	1	0			double			6
6	6	20	4.0	-5	4/4	1	0						7
7	7	24	4.0	-5	4/4	1	0						8
8	8	28	4.0	-5	4/4	1	0						9
9	9	32	4.0	-5	4/4	1	0						10
10	10	36	4.0	-5	4/4	1	0						11
11	11	40	4.0	-5	4/4	1	0						12
12	12	44	4.0	-5	4/4	1	0						13
13	13	48	4.0	-5	4/4	1	0						14
14	14	52	4.0	-5	4/4	1	0						15
15	15	56	4.0	-5	4/4	1	0						16
16	16	60	4.0	-5	4/4	1	0						17
17	17	64	4.0	-5	4/4	1	0						18
18	18	68	4.0	-5	4/4	1	0						19
19	19	72	4.0	-5	4/4	1	0						20
20	20	76	4.0	-5	4/4	1	0						21
21	21	80	4.0	-5	4/4	1	0						22
22	22	84	4.0	-5	4/4	1	0						23
23	23	88	4.0	-5	4/4	1	0						24
24	24	92	4.0	-5	4/4	1	0						25
25	25	96	4.0	-5	4/4	1	0						26
26	26	100	4.0	-5	4/4	1	0						27
27	27	104	4.0	-5	4/4	1	0			double			28
28	28	108	4.0	3	4/4	1	0						29
29	29	112	4.0	3	4/4	1	0						30
30	30	116	4.0	3	4/4	1	0						31
31	31	120	4.0	3	4/4	1	0			double			32
32	32	124	7.0	-1	7/4	7/4	0			dashed			33
33	33	131	7.0	-1	7/4	7/4	0			dashed			34
34	34	138	7.0	-1	7/4	7/4	0			dashed			35
35	35	145	7.0	-1	7/4	7/4	0			dashed			36
36	36	152	7.0	-1	7/4	7/4	0			dashed			37
37	37	159	7.0	-1	7/4	7/4	0			dashed			38
38	38	166	7.0	-1	7/4	7/4	0			dashed			39
39	39	173	7.0	-1	7/4	7/4	0			dashed			40
40	40	180	7.0	-1	7/4	7/4	0			dashed			41
41	41	187	7.0	-1	7/4	7/4	0			dashed			42
42	42	194	7.0	-1	7/4	7/4	0			dashed			43
43	43	201	7.0	-1	7/4	7/4	0			dashed			44
44	44	208	7.0	-1	7/4	7/4	0			dashed			45
45	45	215	7.0	-1	7/4	7/4	0			dashed			46
46	46	222	7.0	-1	7/4	7/4	0			double			47
47	47	229	4.0	-1	4/4	1	0						48
48	48	233	4.0	-1	4/4	1	0						49
49	49	237	5.0	-1	4/4	5/4	0						50
50	50	242	4.0	-1	4/4	1	0						51
51	51	246	4.0	-1	4/4	1	0						52
52	52	250	5.0	-1	4/4	5/4	0						53
53	53	255	4.0	-1	4/4	1	0						54
54	54	259	4.0	-1	4/4	1	0			double			55
55	55	263	4.0	-5	4/4	1	0						56
56	56	267	4.0	-5	4/4	1	0						57
57	57	271	4.0	-5	4/4	1	0						58
58	58	275	4.0	-5	4/4	1	0						59
59	59	279	4.0	-5	4/4	1	0						60
60	60	283	4.0	-5	4/4	1	0						61
61	61	287	4.0	-5	4/4	1	0						62
62	62	291	4.0	-5	4/4	1	0						63
63	63	295	4.0	-5	4/4	1	0						64
64	64	299	4.0	-5	4/4	1	0						65
65	65	303	4.0	-5	4/4	1	0						66
66	66	307	4.0	-5	4/4	1	0						67
67	67	311	4.0	-5	4/4	1	0						68
68	68	315	4.0	-5	4/4	1	0						69
69	69	319	4.0	-5	4/4	1	0						70
70	70	323	4.0	-5	4/4	1	0						71
71	71	327	4.0	-5	4/4	1	0						72
72	72	331	4.0	-5	4/4	1	0						73
73	73	335	4.0	-5	4/4	1	0						74
74	74	339	4.0	-5	4/4	1	0						75
75	75	343	4.0	-5	4/4	1	0						76
76	76	347	4.0	-5	4/4	1	0						77
77	77	351	4.0	-5	4/4	1	0			end		lastMeasure	-1
